Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_t9_m16a1_shot_act_plr,,,t9_weapons\t9_m16a1\wpn_tr_fullauto_classic_start_act.wav,,,wpn_t9_act_plr,,wpn_t9_m16a1_shot_ads_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_m16a1_shot_act_npc,,,t9_weapons\t9_m16a1\wpn_tr_fullauto_classic_start_act.wav,,,wpn_t9_act_npc,,wpn_t9_m16a1_shot_ads_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_m16a1_shot_ads_plr,,,t9_weapons\t9_m16a1\wpn_tr_fullauto_classic_start_ads.wav,,,wpn_t9_act_plr,,wpn_t9_m16a1_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_m16a1_shot_ads_npc,,,t9_weapons\t9_m16a1\wpn_tr_fullauto_classic_start_ads.wav,,,wpn_t9_act_npc,,wpn_t9_m16a1_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_m16a1_shot_lfe_plr,,,t9_weapons\t9_m16a1\wpn_tr_fullauto_classic_lfe.wav,,,wpn_t9_shot_plr,,wpn_t9_shotgun_decay_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_m16a1_shot_lfe_npc,,,t9_weapons\t9_m16a1\wpn_tr_fullauto_classic_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_tactical_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW DMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_plr,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_fire.wav,,,wpn_t9_shot_plr,,wpn_t9_dmr_shot_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_npc,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_fire.wav,,,wpn_t9_shot_npc,,wpn_t9_dmr_shot_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_last_plr,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_plr,,wpn_t9_dmr_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_last_npc,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_npc,,wpn_t9_dmr_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_pap_shot_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_dmr_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_pap_shot_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_dmr_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_pap_shot_last_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_dmr_shot_last_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_pap_shot_last_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_dmr_shot_last_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_act_plr,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_act.wav,,,wpn_t9_act_plr,,wpn_t9_dmr_shot_ads_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_act_npc,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_act.wav,,,wpn_t9_act_npc,,wpn_t9_dmr_shot_ads_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_ads_plr,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_ads.wav,,,wpn_t9_act_plr,,wpn_t9_dmr_flux_l_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_ads_npc,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_ads.wav,,,wpn_t9_act_npc,,wpn_t9_dmr_flux_l_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_flux_l_plr,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_l.wav,,,wpn_t9_plr_flux_l,,wpn_t9_dmr_flux_r_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_flux_l_npc,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_l.wav,,,wpn_t9_npc_flux_l,,wpn_t9_dmr_flux_r_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_flux_r_plr,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_r.wav,,,wpn_t9_plr_flux_r,,wpn_t9_dmr_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_flux_r_npc,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_r.wav,,,wpn_t9_npc_flux_r,,wpn_t9_dmr_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_lfe_plr,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_lfe.wav,,,wpn_t9_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_shot_lfe_npc,,,t9_weapons\t9_dmr\wpn_tr_precisionsemi_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_tactical_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_inspect_pt1,,,t9_weapons\t9_dmr\foley\fly_tr_precision_inspect_pt1.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_inspect_pt2,,,t9_weapons\t9_dmr\foley\fly_tr_precision_inspect_pt2.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_bolt_back,,,t9_weapons\t9_dmr\foley\fly_tr_precision_bolt_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_bolt_release,,,t9_weapons\t9_dmr\foley\fly_tr_precision_bolt_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_first_bolt_back,,,t9_weapons\t9_dmr\foley\fly_tr_precision_first_bolt_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_first_bolt_release,,,t9_weapons\t9_dmr\foley\fly_tr_precision_first_bolt_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_first_cloth,,,t9_weapons\t9_dmr\foley\fly_tr_precision_first_cloth.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_empty_cloth,,,t9_weapons\t9_dmr\foley\fly_tr_precision_empty_cloth.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_empty_mag_in,,,t9_weapons\t9_dmr\foley\fly_tr_precision_empty_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_tac_cloth,,,t9_weapons\t9_dmr\foley\fly_tr_precision_tac_cloth.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_tac_mag_in,,,t9_weapons\t9_dmr\foley\fly_tr_precision_tac_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_mag_out,,,t9_weapons\t9_dmr\foley\mag_out\fly_tr_precision_mag_out_01.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_mag_out,,,t9_weapons\t9_dmr\foley\mag_out\fly_tr_precision_mag_out_02.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_grab,,,t9_weapons\t9_dmr\foley\fly_tr_precision_grab.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_lower,,,t9_weapons\t9_dmr\foley\fly_tr_precision_lower.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_raise,,,t9_weapons\t9_dmr\foley\fly_tr_precision_raise.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_fast_empty_cloth,,,t9_weapons\t9_dmr\foley\fly_tr_precision_fast_empty_cloth.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_dmr_fast_tac_cloth,,,t9_weapons\t9_dmr\foley\fly_tr_precision_fast_tac_cloth.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW Type 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_plr,,,t9_weapons\t9_type63\wpn_tr_damagesemi_fire.wav,,,wpn_t9_shot_plr,,wpn_t9_type63_shot_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_npc,,,t9_weapons\t9_type63\wpn_tr_damagesemi_fire.wav,,,wpn_t9_shot_npc,,wpn_t9_type63_shot_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_last_plr,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_plr,,wpn_t9_type63_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_last_npc,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_npc,,wpn_t9_type63_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_pap_shot_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_type63_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_pap_shot_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_type63_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_pap_shot_last_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_type63_shot_last_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_pap_shot_last_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_type63_shot_last_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_act_plr,,,t9_weapons\t9_type63\wpn_tr_damagesemi_act.wav,,,wpn_t9_act_plr,,wpn_t9_type63_shot_ads_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_act_npc,,,t9_weapons\t9_type63\wpn_tr_damagesemi_act.wav,,,wpn_t9_act_npc,,wpn_t9_type63_shot_ads_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_ads_plr,,,t9_weapons\t9_type63\wpn_tr_damagesemi_ads.wav,,,wpn_t9_act_plr,,wpn_t9_type63_flux_l_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_ads_npc,,,t9_weapons\t9_type63\wpn_tr_damagesemi_ads.wav,,,wpn_t9_act_npc,,wpn_t9_type63_flux_l_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_flux_l_plr,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_l.wav,,,wpn_t9_plr_flux_l,,wpn_t9_type63_flux_r_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_flux_l_npc,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_l.wav,,,wpn_t9_npc_flux_l,,wpn_t9_type63_flux_r_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_flux_r_plr,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_r.wav,,,wpn_t9_plr_flux_r,,wpn_t9_type63_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_flux_r_npc,,,t9_weapons\common\flux\wpn_tr_damagesemi_flux_r.wav,,,wpn_t9_npc_flux_r,,wpn_t9_type63_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_lfe_plr,,,t9_weapons\t9_type63\tr_damagesemi_lfe.wav,,,wpn_t9_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_shot_lfe_npc,,,t9_weapons\t9_type63\tr_damagesemi_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_tactical_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_inspect_pt1,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_inspect_pt1.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_inspect_pt2,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_inspect_pt2.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_bolt_back,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_empty_bolt_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_bolt_release,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_empty_bolt_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_end,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_end.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_start,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_start.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_mag_in,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_mag_out,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_lower,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_lower.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_type63_raise,,,t9_weapons\t9_type63\foley\fly_tr_damagesemi_raise.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW Carv.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_carv_shot_plr,,,t9_weapons\t9_carv\wpn_tr_fastburst_fire.wav,,,wpn_t9_shot_plr,,wpn_t9_carv_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_carv_shot_npc,,,t9_weapons\t9_carv\wpn_tr_fastburst_fire.wav,,,wpn_t9_shot_npc,,wpn_t9_carv_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_carv_shot_last_plr,,,t9_weapons\common\wpn_tr_longburst_low_ammo.wav,,,wpn_t9_shot_plr,,wpn_t9_carv_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_carv_shot_last_npc,,,t9_weapons\common\wpn_tr_longburst_low_ammo.wav,,,wpn_t9_shot_npc,,wpn_t9_carv_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
